date,year,month,day,team,reference_team,points,points_off,points_def,ranking,ranking_off,ranking_def
2026-01-31 00:00:00,2026,1,31,Costa Rica,Costa Rica,4970,4996,4734,77,53,108
2026-01-31 00:00:00,2026,1,31,Guinea,Guinea,4966,4921,4860,78,78,54
2026-01-31 00:00:00,2026,1,31,Honduras,Honduras,4958,4903,4829,79,88,63
2026-01-31 00:00:00,2026,1,31,Bulgaria,Bulgaria,4949,4924,4704,80,76,119
2026-01-31 00:00:00,2026,1,31,Gambia,Gambia,4942,5052,4715,81,38,116
2026-01-31 00:00:00,2026,1,31,Iraq,Iraq,4942,4833,4811,81,112,71
2026-01-31 00:00:00,2026,1,31,United Arab Emirates,United Arab Emirates,4941,4843,4766,83,105,96
2026-01-31 00:00:00,2026,1,31,Guatemala,Guatemala,4934,4950,4776,84,70,90
2026-01-31 00:00:00,2026,1,31,Luxembourg,Luxembourg,4931,4821,4776,85,121,91
2026-01-31 00:00:00,2026,1,31,Faroe Islands,Faroe Islands,4926,4812,4795,86,127,82
2026-01-31 00:00:00,2026,1,31,Jamaica,Jamaica,4920,4839,4792,87,108,86
2026-01-31 00:00:00,2026,1,31,Montenegro,Montenegro,4907,4905,4645,88,87,135
2026-01-31 00:00:00,2026,1,31,Kazakhstan,Kazakhstan,4901,4840,4720,89,106,114
2026-01-31 00:00:00,2026,1,31,Niger,Niger,4892,4937,4806,90,73,74
2026-01-31 00:00:00,2026,1,31,Gabon,Gabon,4883,4968,4700,91,65,122
2026-01-31 00:00:00,2026,1,31,Syria,Syria,4880,4908,4719,92,85,115
2026-01-31 00:00:00,2026,1,31,Libya,Libya,4879,4831,4795,93,114,81
2026-01-31 00:00:00,2026,1,31,Comoros,Comoros,4874,4896,4797,94,90,78
2026-01-31 00:00:00,2026,1,31,Benin,Benin,4869,4910,4782,95,84,88
2026-01-31 00:00:00,2026,1,31,Suriname,Suriname,4865,4881,4748,96,92,103
2026-01-31 00:00:00,2026,1,31,Qatar,Qatar,4861,4849,4611,97,102,143
2026-01-31 00:00:00,2026,1,31,Tanzania,Tanzania,4854,4783,4813,98,135,70
2026-01-31 00:00:00,2026,1,31,Palestine,Palestine,4853,4857,4774,99,101,93
2026-01-31 00:00:00,2026,1,31,Rwanda,Rwanda,4844,4795,4790,100,130,87
2026-01-31 00:00:00,2026,1,31,Uganda,Uganda,4842,4847,4736,101,103,106
2026-01-31 00:00:00,2026,1,31,Zambia,Zambia,4842,4898,4727,101,89,112
2026-01-31 00:00:00,2026,1,31,Madagascar,Madagascar,4837,4921,4733,103,79,109
2026-01-31 00:00:00,2026,1,31,Oman,Oman,4837,4757,4776,103,143,92
2026-01-31 00:00:00,2026,1,31,Curaçao,Curaçao,4832,4858,4685,105,99,128
2026-01-31 00:00:00,2026,1,31,Togo,Togo,4824,4833,4756,106,111,101
2026-01-31 00:00:00,2026,1,31,Zimbabwe,Zimbabwe,4824,4836,4794,106,109,84
2026-01-31 00:00:00,2026,1,31,Equatorial Guinea,Equatorial Guinea,4823,4817,4753,108,123,102
2026-01-31 00:00:00,2026,1,31,Lithuania,Lithuania,4822,4753,4701,109,146,120
2026-01-31 00:00:00,2026,1,31,Burundi,Burundi,4820,4844,4729,110,104,111
2026-01-31 00:00:00,2026,1,31,Sudan,Sudan,4820,4831,4818,110,115,68
2026-01-31 00:00:00,2026,1,31,Estonia,Estonia,4814,4827,4644,112,117,136
2026-01-31 00:00:00,2026,1,31,Kenya,Kenya,4811,4876,4696,113,97,123
2026-01-31 00:00:00,2026,1,31,Sierra Leone,Sierra Leone,4811,4840,4763,113,107,98
2026-01-31 00:00:00,2026,1,31,Azerbaijan,Azerbaijan,4810,4833,4636,115,113,138
2026-01-31 00:00:00,2026,1,31,China,China,4807,4776,4690,116,138,126
2026-01-31 00:00:00,2026,1,31,Cyprus,Cyprus,4797,4877,4580,117,95,149
2026-01-31 00:00:00,2026,1,31,Zanzibar,Zanzibar,4796,4836,4779,118,110,89
2026-01-31 00:00:00,2026,1,31,Mauritania,Mauritania,4794,4766,4810,119,141,72
2026-01-31 00:00:00,2026,1,31,Mozambique,Mozambique,4793,4879,4663,120,94,131
2026-01-31 00:00:00,2026,1,31,Latvia,Latvia,4792,4742,4721,121,150,113
2026-01-31 00:00:00,2026,1,31,Bahrain,Bahrain,4790,4732,4740,122,155,104
2026-01-31 00:00:00,2026,1,31,Armenia,Armenia,4789,4907,4578,123,86,150
2026-01-31 00:00:00,2026,1,31,North Korea,North Korea,4773,4877,4701,124,96,121
2026-01-31 00:00:00,2026,1,31,Botswana,Botswana,4756,4820,4733,125,122,110
2026-01-31 00:00:00,2026,1,31,Namibia,Namibia,4756,4813,4763,125,126,97
2026-01-31 00:00:00,2026,1,31,Reunion,Reunion,4754,4770,4740,127,140,104
2026-01-31 00:00:00,2026,1,31,Kuwait,Kuwait,4744,4803,4616,128,129,142
2026-01-31 00:00:00,2026,1,31,Ethiopia,Ethiopia,4741,4858,4673,129,100,129
2026-01-31 00:00:00,2026,1,31,Thailand,Thailand,4741,4828,4517,129,116,159
2026-01-31 00:00:00,2026,1,31,Guinea-Bissau,Guinea-Bissau,4736,4717,4734,131,160,107
2026-01-31 00:00:00,2026,1,31,Dominican Republic,Dominican Republic,4734,4815,4602,132,125,146
2026-01-31 00:00:00,2026,1,31,Nicaragua,Nicaragua,4730,4784,4696,133,134,124
2026-01-31 00:00:00,2026,1,31,Liberia,Liberia,4725,4823,4667,134,118,130
2026-01-31 00:00:00,2026,1,31,Trinidad and Tobago,Trinidad and Tobago,4721,4864,4566,135,98,153
2026-01-31 00:00:00,2026,1,31,Malawi,Malawi,4690,4731,4767,136,156,95
2026-01-31 00:00:00,2026,1,31,Malta,Malta,4689,4734,4569,137,154,152
2026-01-31 00:00:00,2026,1,31,Guadeloupe,Guadeloupe,4685,4823,4626,138,119,140
2026-01-31 00:00:00,2026,1,31,Indonesia,Indonesia,4684,4747,4602,139,148,147
2026-01-31 00:00:00,2026,1,31,Andorra,Andorra,4683,4563,4687,140,180,127
2026-01-31 00:00:00,2026,1,31,Kyrgyzstan,Kyrgyzstan,4683,4822,4569,140,120,151
2026-01-31 00:00:00,2026,1,31,Moldova,Moldova,4682,4779,4563,142,136,155
2026-01-31 00:00:00,2026,1,31,Lebanon,Lebanon,4680,4759,4799,143,142,76
2026-01-31 00:00:00,2026,1,31,Central African Republic,Central African Republic,4677,4881,4621,144,93,141
2026-01-31 00:00:00,2026,1,31,El Salvador,El Salvador,4673,4711,4711,145,164,118
2026-01-31 00:00:00,2026,1,31,Vietnam,Vietnam,4664,4742,4556,146,151,157
2026-01-31 00:00:00,2026,1,31,Congo,Congo,4658,4791,4599,147,132,148
2026-01-31 00:00:00,2026,1,31,Martinique,Martinique,4653,4701,4662,148,165,133
2026-01-31 00:00:00,2026,1,31,Eritrea,Eritrea,4638,4777,4663,149,137,132
2026-01-31 00:00:00,2026,1,31,Tajikistan,Tajikistan,4637,4724,4603,150,158,145
2026-01-31 00:00:00,2026,1,31,Guyana,Guyana,4619,4888,4501,151,91,162
2026-01-31 00:00:00,2026,1,31,Eswatini,Eswatini,4616,4808,4639,152,128,137
2026-01-31 00:00:00,2026,1,31,Cuba,Cuba,4615,4745,4627,153,149,139
2026-01-31 00:00:00,2026,1,31,Mauritius,Mauritius,4591,4616,4715,154,174,117
2026-01-31 00:00:00,2026,1,31,Malaysia,Malaysia,4581,4715,4481,155,162,164
2026-01-31 00:00:00,2026,1,31,Yemen,Yemen,4581,4792,4497,155,131,163
2026-01-31 00:00:00,2026,1,31,Lesotho,Lesotho,4579,4735,4692,157,153,125
2026-01-31 00:00:00,2026,1,31,French Guiana,French Guiana,4576,4751,4560,158,147,156
2026-01-31 00:00:00,2026,1,31,South Sudan,South Sudan,4566,4729,4605,159,157,144
2026-01-31 00:00:00,2026,1,31,Turkmenistan,Turkmenistan,4554,4721,4514,160,159,160
2026-01-31 00:00:00,2026,1,31,Somalia,Somalia,4512,4716,4648,161,161,134
2026-01-31 00:00:00,2026,1,31,Chad,Chad,4510,4756,4565,162,144,154
2026-01-31 00:00:00,2026,1,31,Hong Kong,Hong Kong,4510,4625,4464,162,173,166
2026-01-31 00:00:00,2026,1,31,Philippines,Philippines,4503,4711,4472,164,163,165
2026-01-31 00:00:00,2026,1,31,India,India,4492,4582,4552,165,177,158
2026-01-31 00:00:00,2026,1,31,New Caledonia,New Caledonia,4472,4670,4506,166,167,161
2026-01-31 00:00:00,2026,1,31,Puerto Rico,Puerto Rico,4449,4663,4457,167,168,167
2026-01-31 00:00:00,2026,1,31,Gibraltar,Gibraltar,4445,4584,4441,168,176,169
2026-01-31 00:00:00,2026,1,31,São Tomé and Príncipe,São Tomé and Príncipe,4437,4791,4416,169,132,172
2026-01-31 00:00:00,2026,1,31,St Vincent & Grenadines,St Vincent & Grenadines,4407,4740,4454,170,152,168
2026-01-31 00:00:00,2026,1,31,Singapore,Singapore,4403,4645,4378,171,170,175
2026-01-31 00:00:00,2026,1,31,Grenada,Grenada,4382,4653,4396,172,169,174
2026-01-31 00:00:00,2026,1,31,Bermuda,Bermuda,4379,4775,4338,173,139,183
2026-01-31 00:00:00,2026,1,31,Liechtenstein,Liechtenstein,4336,4546,4345,174,186,181
2026-01-31 00:00:00,2026,1,31,Belize,Belize,4330,4595,4425,175,175,171
2026-01-31 00:00:00,2026,1,31,Djibouti,Djibouti,4315,4753,4343,176,145,182
2026-01-31 00:00:00,2026,1,31,Afghanistan,Afghanistan,4288,4556,4440,177,183,170
2026-01-31 00:00:00,2026,1,31,Aruba,Aruba,4261,4632,4364,178,172,177
2026-01-31 00:00:00,2026,1,31,San Marino,San Marino,4258,4552,4281,179,184,188
2026-01-31 00:00:00,2026,1,31,Bangladesh,Bangladesh,4234,4386,4406,180,200,173
2026-01-31 00:00:00,2026,1,31,Montserrat,Montserrat,4211,4633,4346,181,171,180
2026-01-31 00:00:00,2026,1,31,Tahiti,Tahiti,4201,4419,4347,182,197,179
2026-01-31 00:00:00,2026,1,31,Papua New Guinea,Papua New Guinea,4193,4484,4273,183,191,190
2026-01-31 00:00:00,2026,1,31,Saint Martin,Saint Martin,4181,4517,4329,184,189,184
2026-01-31 00:00:00,2026,1,31,Fiji,Fiji,4178,4472,4321,185,193,186
2026-01-31 00:00:00,2026,1,31,Cambodia,Cambodia,4170,4537,4259,186,187,193
2026-01-31 00:00:00,2026,1,31,Nepal,Nepal,4162,4404,4377,187,199,176
2026-01-31 00:00:00,2026,1,31,Myanmar,Myanmar,4154,4547,4214,188,185,200
2026-01-31 00:00:00,2026,1,31,Vanuatu,Vanuatu,4146,4462,4241,189,194,196
2026-01-31 00:00:00,2026,1,31,Maldives,Maldives,4140,4503,4270,190,190,191
2026-01-31 00:00:00,2026,1,31,Seychelles,Seychelles,4132,4698,4227,191,166,197
2026-01-31 00:00:00,2026,1,31,Saint Lucia,Saint Lucia,4131,4557,4264,192,182,192
2026-01-31 00:00:00,2026,1,31,Solomon Islands,Solomon Islands,4131,4522,4244,192,188,194
2026-01-31 00:00:00,2026,1,31,Taiwan,Taiwan,4099,4570,4168,194,179,204
2026-01-31 00:00:00,2026,1,31,Sri Lanka,Sri Lanka,4073,4294,4354,195,207,178
2026-01-31 00:00:00,2026,1,31,Saint Kitts and Nevis,Saint Kitts and Nevis,4072,4561,4195,196,181,203
2026-01-31 00:00:00,2026,1,31,Barbados,Barbados,4059,4573,4205,197,178,202
2026-01-31 00:00:00,2026,1,31,Antigua and Barbuda,Antigua and Barbuda,4058,4381,4290,198,201,187
2026-01-31 00:00:00,2026,1,31,Sint Maarten,Sint Maarten,4057,4473,4208,199,192,201
2026-01-31 00:00:00,2026,1,31,Pakistan,Pakistan,4048,4356,4277,200,204,189
2026-01-31 00:00:00,2026,1,31,Dominica,Dominica,4030,4457,4322,201,195,185
2026-01-31 00:00:00,2026,1,31,Bonaire,Bonaire,3998,4429,4220,202,196,199
2026-01-31 00:00:00,2026,1,31,Mongolia,Mongolia,3973,4274,4241,203,208,195
2026-01-31 00:00:00,2026,1,31,Laos,Laos,3949,4374,4097,204,202,206
2026-01-31 00:00:00,2026,1,31,British Virgin Islands,British Virgin Islands,3936,4372,4224,205,203,198
2026-01-31 00:00:00,2026,1,31,Cayman Islands,Cayman Islands,3880,4268,4157,206,209,205
2026-01-31 00:00:00,2026,1,31,East Timor,East Timor,3821,4412,4048,207,198,207
2026-01-31 00:00:00,2026,1,31,Guam,Guam,3752,4172,3990,208,214,210
2026-01-31 00:00:00,2026,1,31,Bhutan,Bhutan,3710,4315,3926,209,206,213
2026-01-31 00:00:00,2026,1,31,Brunei,Brunei,3648,4212,3937,210,210,212
2026-01-31 00:00:00,2026,1,31,Macao,Macao,3635,4173,3997,211,213,209
2026-01-31 00:00:00,2026,1,31,Anguilla,Anguilla,3585,4202,4027,212,211,208
2026-01-31 00:00:00,2026,1,31,Bahamas,Bahamas,3554,4348,3837,213,205,215
2026-01-31 00:00:00,2026,1,31,US Virgin Islands,US Virgin Islands,3522,4097,3948,214,215,211
2026-01-31 00:00:00,2026,1,31,Turks and Caicos Islands,Turks and Caicos Islands,3477,4181,3876,215,212,214
2026-01-31 00:00:00,2026,1,31,Samoa,Samoa,3175,3695,3504,216,218,216
2026-01-31 00:00:00,2026,1,31,Tuvalu,Tuvalu,2914,3854,3120,217,217,220
2026-01-31 00:00:00,2026,1,31,Cook Islands,Cook Islands,2905,3494,3385,218,219,217
2026-01-31 00:00:00,2026,1,31,Northern Mariana Islands,Northern Mariana Islands,2825,3883,3381,219,216,218
2026-01-31 00:00:00,2026,1,31,Tonga,Tonga,2782,3483,3244,220,220,219
2026-01-31 00:00:00,2026,1,31,Eastern Samoa,Eastern Samoa,2339,3464,2897,221,221,221
2026-01-31 00:00:00,2026,1,31,Kiribati,Kiribati,2060,3138,2338,222,222,222
2026-01-31 00:00:00,2026,1,31,Niue,Niue,1313,1319,1693,223,223,223
2026-01-31 00:00:00,2026,1,31,Palau,Palau,521,1037,1297,224,224,224
2026-02-28 00:00:00,2026,2,28,Spain,Spain,5703,5396,5058,1,1,6
